,Unnamed: 0,ms,distance
133,133,145669.0,133.0
134,134,146883.0,134.0
135,135,148144.0,135.0
136,136,149318.0,136.0
137,137,150260.0,137.0
138,138,151340.0,138.0
139,139,152512.0,139.0
140,140,153658.0,140.0
141,141,154672.0,141.0
142,142,155930.0,142.0
143,143,157056.0,143.0
144,144,157959.0,144.0
145,145,159174.0,145.0
146,146,160251.0,146.0
147,147,161334.0,147.0
148,148,162410.0,148.0
149,149,163581.0,149.0
150,150,164706.0,150.0
151,151,165605.0,151.0
152,152,166596.0,152.0
153,153,167546.0,153.0
154,154,168712.0,154.0
155,155,169700.0,155.0
156,156,170782.0,156.0
157,157,171815.0,157.0
158,158,172985.0,158.0
159,159,174017.0,159.0
160,160,174962.0,160.0
161,161,175952.0,161.0
162,162,176986.0,162.0
163,163,178027.0,163.0
164,164,178962.0,164.0
165,165,180187.0,165.0
166,166,181312.0,166.0
167,167,182350.0,167.0
168,168,183563.0,168.0
169,169,184552.0,169.0
170,170,185766.0,170.0
171,171,186850.0,171.0
172,172,188036.0,172.0
173,173,189186.0,173.0
174,174,190717.0,174.0
175,175,191707.0,175.0
176,176,192786.0,176.0
177,177,194091.0,177.0
178,178,195174.0,178.0
179,179,196295.0,179.0
180,180,197285.0,180.0
181,181,198453.0,181.0
182,182,199442.0,182.0
183,183,200567.0,183.0
184,184,201516.0,184.0
185,185,202506.0,185.0
186,186,203628.0,186.0
187,187,204662.0,187.0
188,188,205855.0,188.0
189,189,206875.0,189.0
190,190,208039.0,190.0
191,191,209029.0,191.0
192,192,210111.0,192.0
193,193,211233.0,193.0
194,194,212225.0,194.0
195,195,213348.0,195.0
196,196,214521.0,196.0
197,197,215735.0,197.0
198,198,216818.0,198.0
199,199,218028.0,199.0
200,200,219111.0,200.0
201,201,220105.0,201.0
202,202,221136.0,202.0
203,203,222036.0,203.0
204,204,223074.0,204.0
205,205,224421.0,205.0
206,206,225545.0,206.0
207,207,226759.0,207.0
208,208,227845.0,208.0
209,209,228876.0,209.0
210,210,229819.0,210.0
211,211,230814.0,211.0
212,212,232025.0,212.0
213,213,233467.0,213.0
214,214,235222.0,214.0
215,215,236392.0,215.0
216,216,237492.0,216.0
217,217,238507.0,217.0
218,218,239541.0,218.0
219,219,240576.0,219.0
220,220,241787.0,220.0
221,221,242911.0,221.0
222,222,243817.0,222.0
223,223,244761.0,223.0
224,224,246111.0,224.0
225,225,247281.0,225.0
226,226,248272.0,226.0
227,227,249261.0,227.0
228,228,250251.0,228.0
229,229,251330.0,229.0
230,230,253266.0,230.0
231,231,254660.0,231.0
232,232,255921.0,232.0
233,233,257021.0,233.0
234,234,258440.0,234.0
235,235,259601.0,235.0
236,236,260914.0,236.0
237,237,262128.0,237.0
238,238,263212.0,238.0
239,239,264198.0,239.0
240,240,265370.0,240.0
241,241,266452.0,241.0
242,242,267483.0,242.0
243,243,268520.0,243.0
244,244,269514.0,244.0
245,245,270681.0,245.0
246,246,271760.0,246.0
247,247,272792.0,247.0
248,248,273782.0,248.0
249,249,274772.0,249.0
250,250,275767.0,250.0
251,251,276936.0,251.0
252,252,277970.0,252.0
253,253,279161.0,253.0
254,254,280177.0,254.0
255,255,281122.0,255.0
256,256,282110.0,256.0
257,257,283147.0,257.0
258,258,284094.0,258.0
259,259,285312.0,259.0
260,260,286519.0,260.0
261,261,287691.0,261.0
262,262,289041.0,262.0
263,263,289983.0,263.0
264,264,291156.0,264.0
265,265,292281.0,265.0
266,266,293590.0,266.0
267,267,294711.0,267.0
268,268,295836.0,268.0
269,269,297185.0,269.0
270,270,298356.0,270.0
271,271,299436.0,271.0
272,272,300561.0,272.0
273,273,301730.0,273.0
274,274,302900.0,274.0
275,275,303981.0,275.0
276,276,305154.0,276.0
277,277,306318.0,277.0
278,278,307532.0,278.0
279,279,308836.0,279.0
280,280,310141.0,280.0
281,281,311437.0,281.0
282,282,312618.0,282.0
283,283,313881.0,283.0
284,284,315047.0,284.0
285,285,316042.0,285.0
286,286,317212.0,286.0
287,287,318472.0,287.0
288,288,319501.0,288.0
289,289,320500.0,289.0
290,290,321666.0,290.0
291,291,322749.0,291.0
292,292,324005.0,292.0
293,293,325401.0,293.0
294,294,326525.0,294.0
295,295,327605.0,295.0
296,296,328730.0,296.0
297,297,329903.0,297.0
298,298,331071.0,298.0
299,299,332236.0,299.0
300,300,333411.0,300.0
301,301,334581.0,301.0
302,302,335729.0,302.0
303,303,337326.0,303.0
304,304,338542.0,304.0
305,305,339845.0,305.0
306,306,341061.0,306.0
307,307,342501.0,307.0
308,308,343756.0,308.0
309,309,344844.0,309.0
310,310,346166.0,310.0
311,311,347497.0,311.0
312,312,348708.0,312.0
313,313,350106.0,313.0
314,314,351366.0,314.0
315,315,352626.0,315.0
316,316,353755.0,316.0
317,317,355496.0,317.0
318,318,360501.0,317.0
319,319,365496.0,317.0
320,320,370537.0,317.0
321,321,375485.0,317.0
322,322,380572.0,317.0
323,323,385521.0,317.0
324,324,390516.0,317.0
